,Predicted Fatal Cases
1876,157.59558
1877,164.96532
1878,124.88652
1879,133.13922
1880,140.65578
1881,146.94502
1882,152.03136
1883,156.11433
1884,159.44774
1885,162.20032
1886,164.49115
1887,166.39688
1888,167.92354
1889,169.15503
1890,170.08893
1891,158.14177
1892,106.35017
1893,115.98735
1894,125.066055
1895,132.94258
1896,139.2874
1897,144.25737
1898,148.12938
1899,151.1095
1900,153.33925
1901,154.92484
1902,155.99022
1903,156.70708
1904,157.25603
1905,157.756
1906,158.2472
1907,158.72728
1908,159.15242
1909,159.4747
1910,159.6622
1911,159.62808
1912,159.4474
1913,159.17026
1914,158.82745
1915,158.41455
1916,157.98604
1917,157.5558
1918,157.1324
1919,156.72197
1920,163.79044
1921,121.651794
1922,129.99496
1923,137.74976
1924,144.33891
1925,149.71364
1926,154.02164
1927,157.52673
1928,160.40706
1929,162.78917
1930,164.76045
1931,166.3701
1932,167.625
1933,168.5786
1934,156.10735
1935,102.93464
1936,112.48612
1937,121.72505
1938,129.87808
1939,136.54417
1940,141.77365
1941,145.85
1942,148.98712
1943,151.33755
1944,153.01648
1945,154.15297
1946,154.92097
1947,155.50533
1948,156.03983
1949,156.5815
1950,157.11548
1951,157.61653
1952,158.03287
1953,158.32214
1954,158.46465
1955,158.36864
1956,158.15274
1957,157.8541
1958,157.47925
1959,157.07063
1960,156.65546
1961,156.24408
1962,155.84271
1963,162.61015
1964,118.36767
1965,126.77539
1966,134.7433
1967,141.628
1968,147.30128
1969,151.84673
1970,155.53613
1971,158.55632
1972,161.04219
1973,163.08623
1974,164.74973
1975,166.06706
1976,167.04016
1977,153.95969
1978,99.62359
1979,108.94087
1980,118.30527
1981,126.7142
1982,133.70177
1983,139.20238
1984,143.49556
1985,146.80196
1986,149.28532
1987,151.06993
1988,152.28987
1989,153.12045
1990,153.7487
1991,154.3158
1992,154.89244
1993,155.487
1994,156.05112
1995,156.55092
1996,156.93764
1997,157.18
1998,157.25821
1999,157.1134
2000,156.86649
2001,156.53632
2002,156.14903
2003,155.74866
2004,155.34866
2005,154.95667
2006,161.41512
2007,115.04212
2008,123.48914
2009,131.6391
2010,138.81342
2011,144.79283
2012,149.58714
2013,153.47263
2014,156.64413
2015,159.2451
2016,161.37375
2017,163.095
2018,164.44624
2019,165.44019
2020,151.70776
2021,96.3033
2022,105.33902
2023,114.810616
2024,123.448746
2025,130.73387
2026,136.53801
2027,141.06543
2028,144.55276
2029,147.18051
2030,149.08243
2031,150.39761
2032,151.3021
2033,151.98401
2034,152.58994
2035,153.19977
2036,153.8335
2037,154.46796
2038,155.03934
2039,155.51517
2040,155.85555
2041,156.04211
2042,156.04945
2043,155.86337
2044,155.58633
2045,155.22362
2046,154.83853
2047,154.449
2048,154.0653
2049,160.12149
2050,111.68338
2051,120.14551
2052,128.44843
2053,135.89738
2054,142.18573
2055,147.24089
2056,151.33386
2057,154.66736
2058,157.39394
2059,159.61816
2060,161.40862
2061,162.80556
2062,163.82494
2063,149.3471
2064,92.9588
2065,101.74754
2066,111.24074
2067,120.08965
2068,127.66207
2069,133.77249
2070,138.53873
2071,142.22614
2072,145.01785
2073,147.05206
2074,148.4735
2075,149.46283
2076,150.20847
2077,150.86096
2078,151.50786
2079,152.17801
2080,152.858
2081,153.50874
2082,154.0632
2083,154.4958
2084,154.7782
2085,154.90472
2086,154.8425
2087,154.6199
2088,154.29565
2089,153.92789
2090,153.54839
2091,153.17159
2092,158.78264
2093,108.299934
2094,116.754265
2095,125.17934
2096,132.88344
2097,139.46913
2098,144.80664
2099,149.11781
2100,152.62369
2101,155.48572
2102,157.81548
2103,159.6858
2104,161.13972
2105,162.1959
2106,146.87889
2107,89.6265
2108,98.37516
2109,107.6059
2110,116.65809
2111,124.50372
2112,130.92455
2113,135.93758
2114,139.82642
2115,142.78291
2116,144.95937
2117,146.50504
2118,147.59749
2119,148.41925
2120,149.12675
2121,149.81625
2122,150.52435
2123,151.24576
2124,151.94937
2125,152.59102
2126,153.10744
2127,153.48248
2128,153.69992
2129,153.7659
2130,153.63776
2131,153.36499
2132,153.01851
2133,152.65
2134,152.27898
2135,157.40514
2136,104.8951
2137,113.325714
2138,121.8411
2139,129.7745
2140,136.65472
2141,142.28362
2142,146.82314
2143,150.51132
2144,153.51823
2145,155.96286
2146,157.92287
2147,159.44421
2148,160.54823
2149,144.30476
2150,86.32086
2151,95.00632
2152,103.94896
2153,113.13427
2154,121.2664
2155,127.978165
2156,133.26515
2157,137.3647
2158,140.49525
2159,142.81885
2160,144.49034
2161,145.68752
2162,146.59868
2163,147.3806
2164,148.12343
2165,148.8728
2166,149.63493
2167,150.38608
2168,151.08813
2169,151.69798
2170,152.15974
2171,152.46753
2172,152.61719
2173,152.625
2174,152.43015
2175,152.11107
2176,151.75616
2177,151.39084
2178,155.98293
2179,101.47589
2180,109.87071
2181,118.444176
2182,126.57791
2183,133.74469
2184,139.67169
2185,144.44897
2186,148.32906
2187,151.4899
2188,154.05821
2189,156.11699
2190,157.71545
2191,158.8777
2192,141.62534
2193,83.05536
2194,91.64521
2195,100.28667
2196,109.56296
2197,117.92713
2198,124.94684
2199,130.52467
2200,134.84312
2201,138.1562
2202,140.63533
2203,142.44107
2204,143.75163
2205,144.75429
2206,145.60759
2207,146.41502
2208,147.22246
2209,148.0265
2210,148.82262
2211,149.57901
2212,150.25632
2213,150.81549
2214,151.21068
2215,151.44582
2216,151.52829
2217,151.48067
2218,151.20486
2219,150.86823
2220,150.50995
2221,154.5106
2222,98.058945
2223,106.38464
2224,115.00021
2225,123.30348
2226,130.74004
2227,136.96907
2228,141.9949
2229,146.07619
2230,149.39949
2231,152.10011
2232,154.26611
2233,155.95074
2234,157.1809
2235,138.84193
2236,79.85306
2237,88.30764
2238,96.89956
2239,105.963295
2240,114.52922
2241,121.82152
2242,127.70557
2243,132.26463
2244,135.76785
2245,138.41006
2246,140.35762
2247,141.78938
2248,142.89145
2249,143.82358
2250,144.69327
2251,145.55365
2252,146.41795
2253,147.26045
2254,148.0673
2255,148.80594
2256,149.43861
2257,149.93251
2258,150.25359
2259,150.41446
2260,150.43301
2261,150.29813
2262,149.98639
2263,149.63835
2264,152.98354
2265,94.81679
2266,102.87741
2267,111.51413
2268,119.946625
2269,127.63405
2270,134.15213
2271,139.44284
2272,143.73656
2273,147.23898
2274,150.08368
2275,152.36887
2276,154.14803
2277,155.45508
2278,135.95708
2279,76.70964
2280,85.01702
2281,93.54379
2282,102.35223
2283,111.08593
2284,118.635925
2285,124.78704
2286,129.60725
2287,133.32254
2288,136.145
2289,138.2411
2290,139.801
2291,141.00957
2292,142.02753
2293,142.96565
2294,143.88133
2295,144.79276
2296,145.69449
2297,146.55484
2298,147.35023
2299,148.05081
2300,148.62257
2301,149.04074
2302,149.28415
2303,149.37238
2304,149.32477
2305,149.10968
2306,148.77707
2307,151.39803
2308,91.63192
2309,99.376434
2310,107.97264
2311,116.53243
2312,124.44618
2313,131.24371
2314,136.8083
2315,141.31885
2316,144.99973
2317,147.99931
2318,150.4177
2319,152.30595
2320,153.69832
2321,132.97441
2322,73.633896
2323,81.78414
2324,90.21941
2325,98.74698
2326,107.61181
2327,115.40009
2328,121.81473
2329,126.8986
2330,130.81761
2331,133.81941
2332,136.08203
2333,137.78537
2334,139.10875
2335,140.2189
2336,141.23128
2337,142.20708
2338,143.1686
2339,144.11255
2340,145.02892
2341,145.8842
2342,146.6495
2343,147.29955
2344,147.79857
2345,148.13457
2346,148.30042
2347,148.32019
2348,148.19112
2349,147.92598
2350,149.7514
2351,88.47313
2352,95.89376
2353,104.41921
2354,113.06314
2355,121.188034
2356,128.25218
2357,134.09839
2358,138.83257
2359,142.6993
2360,145.85345
2361,148.40149
2362,150.409
2363,151.90782
2364,129.89357
2365,70.643776
2366,78.6268
2367,86.94365
2368,95.36759
2369,104.12049
2370,112.125206
2371,118.79652
2372,124.13524
2373,128.27364
2374,131.45663
2375,133.87914
2376,135.72232
2377,137.16832
2378,138.37894
2379,139.47086
2380,140.5094
2381,141.5213
2382,142.51158
2383,143.47289
2384,144.38731
2385,145.21935
2386,145.93628
2387,146.51796
2388,146.9447
2389,147.21088
2390,147.30223
2391,147.23553
2392,147.05722
2393,148.04095
2394,85.35243
2395,92.63277
2396,100.8734
2397,109.54665
2398,117.864296
2399,125.18565
2400,131.30629
2401,136.27953
2402,140.33885
2403,143.6543
2404,146.3386
2405,148.46237
2406,150.06604
2407,126.69951
2408,67.802666
2409,75.5512
2410,83.72741
2411,92.08142
2412,100.62914
2413,108.823296
2414,115.7411
2415,121.32054
2416,125.695786
2417,129.06367
2418,131.64987
2419,133.63713
2420,135.2068
2421,136.52083
2422,137.69789
2423,138.80594
2424,139.8747
2425,140.91306
2426,141.91893
2427,142.88048
2428,143.7753
2429,144.56627
2430,145.21982
2431,145.7226
2432,146.06372
2433,146.24722
2434,146.27838
2435,146.13965
2436,146.2574
2437,82.27943
2438,89.44869
2439,97.35346
2440,106.017296
2441,114.46821
2442,122.04488
2443,128.43239
2444,133.66246
2445,137.92014
2446,141.40295
2447,144.22963
2448,146.47595
2449,148.18634
2450,123.42107
2451,65.04589
2452,72.60023
2453,80.57971
2454,88.840096
2455,97.15328
2456,105.50681
2457,112.657715
2458,118.475525
2459,123.08941
2460,126.64531
2461,129.39813
2462,131.53282
2463,133.23003
2464,134.65182
2465,135.91847
2466,137.10019
2467,138.22913
2468,139.31744
2469,140.3678
2470,141.37436
2471,142.32043
2472,143.17902
2473,143.91306
2474,144.49107
2475,144.90807
2476,145.16235
2477,145.26657
2478,145.20409
2479,144.41043
2480,79.26671
2481,86.31223
2482,93.86735
2483,102.49121
2484,111.03698
2485,118.82387
2486,125.48079
2487,130.98526
2488,135.44579
2489,139.10121
2490,142.07574
2491,144.45024
2492,146.27336
2493,120.07251
2494,62.37734
2495,69.76635
2496,77.51064
2497,85.65449
2498,93.87657
2499,102.18817
2500,109.55584
2501,115.60768
2502,120.43673
2503,124.20683
2504,127.12833
2505,129.41292
2506,131.24081
2507,132.77394
2508,134.13402
2509,135.3931
2510,136.58537
2511,137.72566
2512,138.8207
2513,139.87032
2514,140.86409
2515,141.77959
2516,142.58629
2517,143.24994
2518,143.7436
2519,144.07158
2520,144.2409
2521,144.24164
2522,142.5013
2523,76.36045
2524,83.23259
2525,90.59175
2526,98.98444
2527,107.58583
2528,115.55763
2529,122.45841
2530,128.2063
2531,132.90349
2532,136.7429
2533,139.8746
2534,142.38588
2535,144.32745
2536,116.661705
2537,59.799927
2538,66.99028
2539,74.54999
2540,82.53365
2541,90.722824
2542,98.87943
2543,106.4448
2544,112.72449
2545,117.768166
2546,121.75371
2547,124.8453
2548,127.28151
2549,129.24242
2550,130.88983
2551,132.34648
2552,133.68617
2553,134.9447
2554,136.13898
2555,137.27914
2556,138.3702
2557,139.40808
2558,140.376
2559,141.24603
2560,141.98668
2561,142.56941
2562,142.97357
2563,143.21262
2564,143.28188
2565,140.532
2566,73.524345
2567,80.24072
2568,87.44384
2569,95.50754
2570,104.13248
2571,112.25892
2572,119.38832
2573,125.37071
2574,130.3025
2575,134.3235
2576,137.61296
2577,140.26285
2578,142.3318
2579,113.189384
2580,57.3158
2581,64.30293
2582,71.67041
2583,79.49092
2584,87.61613
2585,95.59047
2586,103.333595
2587,109.83312
2588,115.090004
2589,119.274574
2590,122.55398
2591,125.14297
2592,127.238556
2593,129.00249
2594,130.55835
2595,131.98138
2596,133.30879
2597,134.5591
2598,135.74506
2599,136.87631
2600,137.95488
2601,138.9704
2602,139.89896
2603,140.70927
2604,141.37189
2605,141.86667
2606,142.17958
2607,142.32184
2608,138.50539
2609,70.76406
2610,77.31567
2611,84.35769
2612,92.08367
2613,100.69258
2614,108.94134
2615,116.27963
2616,122.49179
2617,127.64661
2618,131.86292
2619,135.31277
2620,138.10461
2621,140.30115
2622,109.66742
2623,54.92513
2624,61.68054
2625,68.8771
2626,76.54327
2627,84.5651
2628,92.50302
2629,100.23016
2630,106.93867
2631,112.40805
2632,116.78474
2633,120.25917
2634,123.00166
2635,125.23315
2636,127.1153
2637,128.77249
2638,130.28114
2639,131.6797
2640,132.98792
2641,134.22066
2642,135.39125
2643,136.50743
2644,137.56554
2645,138.54713
2646,139.42267
2647,140.1603
2648,140.73592
2649,141.13913
2650,141.35818
2651,136.42506
2652,68.084145
2653,74.45653
2654,81.36147
2655,88.81345
2656,97.28109
2657,105.61874
2658,113.14495
2659,119.57808
2660,124.94124
2661,129.36636
2662,132.97813
2663,135.91412
2664,138.24124
2665,106.12575
2666,52.648663
2667,59.1336
2668,66.17176
2669,73.689804
2670,81.59006
2671,89.52065
2672,97.14009
2673,104.04723
2674,109.725525
2675,114.2959
2676,117.952484
2677,120.86178
2678,123.229996
2679,125.23172
2680,126.991875
2681,128.58806
2682,130.05972
2683,131.42764
2684,132.70822
2685,133.91776
2686,135.06902
2687,136.1649
2688,137.19348
2689,138.12868
2690,138.93785
2691,139.59221
2692,140.0753
2693,140.38538
2694,134.29471
2695,65.46918
2696,71.67689
2697,78.4431
2698,85.7485
2699,93.90245
2700,102.30476
2701,109.995575
2702,116.63865
2703,122.20622
2704,126.830894
2705,130.6138
2706,133.69525
2707,136.15486
2708,102.57858
2709,50.498276
2710,56.67818
2711,63.55531
2712,70.91981
2713,78.69263
2714,86.57877
2715,94.06398
2716,101.16512
2717,107.04754
2718,111.81212
2719,115.64125
2720,118.727036
2721,121.23264
2722,123.35499
2723,125.219505
2724,126.90478
2725,128.45126
2726,129.88058
2727,131.2102
2728,132.45871
2729,133.64305
2730,134.7724
2731,135.84174
2732,136.83014
2733,137.70587
2734,138.43683
2735,139.00053
2736,139.3891
2737,132.11563
2738,62.919376
2739,68.97993
2740,75.60162
2741,82.77276
2742,90.58638
2743,99.01238
2744,106.84271
2745,113.68236
2746,119.44936
2747,124.2563
2748,128.22528
2749,131.45241
2750,134.04562
2751,99.03983
2752,48.427135
2753,54.314644
2754,61.0281
2755,68.23484
2756,75.86913
2757,83.705215
2758,91.23431
2759,98.29675
2760,104.37838
2761,109.33424
2762,113.3385
2763,116.58665
2764,119.24408
2765,121.48793
2766,123.45802
2767,125.23382
2768,126.856705
2769,128.349
2770,129.729
2771,131.01688
2772,132.23305
2773,133.39217
2774,134.49625
2775,135.53075
2776,136.46678
2777,137.27046
2778,137.91397
2779,138.38309
2780,129.89343
2781,60.458126
2782,66.367966
2783,72.83797
2784,79.87149
2785,87.35419
2786,95.75199
2787,103.69705
2788,110.717545
2789,116.67866
2790,121.66468
2791,125.81093
2792,129.19064
2793,131.91762
2794,95.6037
2795,46.4445
2796,52.043034
2797,58.59015
2798,65.63376
2799,73.128105
2800,80.88723
2801,88.45118
2802,95.43883
2803,101.72064
2804,106.86626
2805,111.04644
2806,114.45007
2807,117.26656
2808,119.63284
2809,121.709656
2810,123.57731
2811,125.278076
2812,126.834915
2813,128.26675
2814,129.59485
2815,130.84218
2816,132.02818
2817,133.16159
2818,134.23492
2819,135.22403
2820,136.09503
2821,136.81587
2822,137.36603
2823,127.62266
2824,58.086906
2825,63.836605
2826,70.15832
2827,77.048836
2828,84.42191
2829,92.5274
2830,100.56858
2831,107.75397
2832,113.90172
2833,119.063034
2834,123.36845
2835,126.91531
2836,129.77551
2837,92.363144
2838,44.55007
2839,49.92837
2840,56.236515
2841,63.114494
2842,70.46472
2843,78.12782
2844,85.716415
2845,92.68369
2846,99.07622
2847,104.4102
2848,108.764915
2849,112.3262
2850,115.28263
2851,117.791275
2852,119.97601
2853,121.936905
2854,123.71707
2855,125.3401
2856,126.82534
2857,128.19484
2858,129.4734
2859,130.6843
2860,131.8424
2861,132.94762
2862,133.98187
2863,134.91347
2864,135.70752
2865,136.33765
2866,125.32193
2867,55.809387
2868,61.391422
2869,67.56406
2870,74.30759
2871,81.55902
2872,89.37787
2873,97.46639
2874,104.79946
2875,111.12555
2876,116.45797
2877,120.919754
2878,124.62586
2879,127.62413
2880,89.16136
2881,42.743443
2882,47.94438
2883,53.968666
2884,60.680855
2885,67.88045
2886,75.44023
2887,83.02038
2888,90.08793
2889,96.43902
2890,101.96685
2891,106.49487
2892,110.215744
2893,113.31242
2894,115.95511
2895,118.25798
2896,120.31358
2897,122.174774
2898,123.865746
2899,125.40618
2900,126.81863
2901,128.12912
2902,129.36386
2903,130.54305
2904,131.6738
2905,132.7452
2906,133.72958
2907,134.59126
2908,135.29869
2909,122.99287
2910,53.729065
2911,59.03472
2912,65.056
2913,71.64952
2914,78.769875
2915,86.29961
2916,94.393364
2917,101.86099
2918,108.356445
2919,113.855515
2920,118.470665
2921,122.317474
2922,125.46837
2923,86.02958
2924,41.023224
2925,46.046604
2926,51.788757
2927,58.33235
2928,65.37602
2929,72.82141
2930,80.36709
2931,87.517876
2932,93.843796
2933,99.53482
2934,104.23775
2935,108.11767
2936,111.35643
2937,114.124756
2938,116.55351
2939,118.70771
2940,120.6517
2941,122.41251
2942,124.01015
2943,125.46741
2944,126.811104
2945,128.0696
2946,129.26743
2947,130.41835
2948,131.51917
2949,132.54794
2950,133.47026
2951,134.25081
2952,120.64504
2953,51.734383
2954,56.766945
2955,62.63455
2956,69.07563
2957,76.0576
2958,83.417
2959,91.37727
2960,98.94478
2961,105.59873
2962,111.2609
2963,116.02643
2964,120.011444
2965,123.30962
2966,82.95378
2967,39.385193
2968,44.244545
2969,49.69621
2970,56.068367
2971,62.951717
2972,70.27064
2973,77.767624
2974,84.973465
2975,91.43579
2976,97.11327
2977,101.99318
2978,106.03041
2979,109.414116
2980,112.30918
2981,114.85013
2982,117.11895
2983,119.14769
2984,120.98042
2985,122.63748
2986,124.14178
2987,125.52051
2988,126.80352
2989,128.01869
2990,129.18568
2991,130.3089
2992,131.37355
2993,132.34845
2994,133.19437
2995,118.29018
2996,49.824886
2997,54.588284
2998,60.2998
2999,66.586334
3000,73.42431
3001,80.684
3002,88.42051
3003,96.0563
3004,102.857574
3005,108.67853
3006,113.59142
3007,117.71225
3008,121.13778
3009,79.9388
3010,37.864307
3011,42.525677
3012,47.75696
3013,53.888187
3014,60.607388
3015,67.78976
3016,75.221794
3017,82.457504
3018,89.04307
3019,94.71962
3020,99.75479
3021,103.955215
3022,107.48341
3023,110.50736
3024,113.16201
3025,115.53326
3026,117.66199
3027,119.56895
3028,121.287865
3029,122.84167
3030,124.25777
3031,125.56682
3032,126.79921
3033,127.979454
3034,129.11922
3035,130.21147
3036,131.23036
3037,132.1343
3038,115.93405
3039,47.995647
3040,52.536045
3041,58.05174
3042,64.181625
3043,70.87125
3044,78.01861
3045,85.517395
3046,93.209885
3047,100.13733
3048,106.11192
3049,111.16932
3050,115.42361
3051,118.974464
3052,76.98999
3053,36.44057
3054,40.88506
3055,45.95011
3056,51.79107
3057,58.342617
3058,65.38004
3059,72.72914
3060,79.98201
3061,86.666824
3062,92.49022
3063,97.543594
3064,101.88793
3065,105.56183
3066,108.71778
3067,111.48766
3068,113.96089
3069,116.18446
3070,118.17697
3071,119.96033
3072,121.566414
3073,123.02259
3074,124.35989
3075,125.61043
3076,126.80251
3077,127.9543
3078,129.0667
3079,130.12073
3080,131.07478
3081,113.57912
3082,46.266415
3083,50.64106
3084,55.890102
3085,61.861256
3086,68.39905
3087,75.42357
3088,82.685814
3089,90.41157
3090,97.44445
3091,103.56394
3092,108.76301
3093,113.14848
3094,116.82267
3095,74.11188
3096,35.096725
3097,39.334465
3098,44.222828
3099,49.7856
3100,56.15686
3101,63.04234
3102,70.29245
3103,77.54337
3104,84.30981
3105,90.27255
3106,95.34629
3107,99.84048
3108,103.648865
3109,106.937065
3110,109.82531
3111,112.40248
3112,114.71753
3113,116.797264
3114,118.65349
3115,120.3148
